# y, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33, u_1, u_2, u_3
-9.908351898193359375e-01 1.027842145413160324e-02 1.722680032253265381e-02 6.720805075019598007e-03 3.066768646240234375e+01 2.724727056920528412e-02 2.487650199327617884e-04 -3.068903461098670959e-03 -1.150638912804424763e-03 -1.233161892741918564e-04 -9.782690554857254028e-02 -4.369782749563455582e-03 1.729856990277767181e-02 -9.503079927526414394e-04 -4.072562660439871252e-05 -9.503079927526414394e-04 2.890620671678334475e-04 4.638806331058731303e-06 -4.072562660439871252e-05 4.638806331058731303e-06 2.969210268929600716e-03 3.977743387222290039e-01 2.948543806269299239e-05 -1.363673713058233261e-03
-9.904182553291320801e-01 1.060040201991796494e-02 1.714431680738925934e-02 7.219755556434392929e-03 2.938166046142578125e+01 2.648444473743438721e-02 4.406623775139451027e-04 -4.670046735554933548e-03 -1.198848360218107700e-03 -3.988395037595182657e-04 -9.183434396982192993e-02 -3.540786681696772575e-03 1.780747249722480774e-02 -1.013912726193666458e-03 -4.214515502098947763e-05 -1.013912726193666458e-03 3.192199801560491323e-04 4.948940386384492740e-06 -4.214515502098947763e-05 4.948940386384492740e-06 3.074112115427851677e-03 4.102904498577117920e-01 2.785763899737503380e-05 -1.403196598403155804e-03
-9.899825453758239746e-01 1.090444624423980713e-02 1.706520281732082367e-02 7.661538664251565933e-03 2.807953643798828125e+01 2.561979554593563080e-02 6.383166764862835407e-04 -6.298843771219253540e-03 -1.267696614377200603e-03 -7.255006930790841579e-04 -8.533842116594314575e-02 -2.622105181217193604e-03 1.827693916857242584e-02 -1.078057801350951195e-03 -4.353253461886197329e-05 -1.078057801350951195e-03 3.518745070323348045e-04 5.261127171252155676e-06 -4.353253461886197329e-05 5.261127171252155676e-06 3.180079162120819092e-03 4.228072166442871094e-01 2.547664189478382468e-05 -1.441835891455411911e-03
-9.895468354225158691e-01 1.117572188377380371e-02 1.696667820215225220e-02 7.998666726052761078e-03 2.682649421691894531e+01 2.468963898718357086e-02 8.227240177802741528e-04 -7.800280582159757614e-03 -1.355675165541470051e-03 -1.073393505066633224e-03 -7.872791588306427002e-02 -1.678271219134330750e-03 1.868424564599990845e-02 -1.139940577559173107e-03 -4.475676905713044107e-05 -1.139940577559173107e-03 3.854910610243678093e-04 5.561643774854019284e-06 -4.475676905713044107e-05 5.561643774854019284e-06 3.281706012785434723e-03 4.347662031650543213e-01 2.238822889921721071e-05 -1.477549783885478973e-03
-9.890923500061035156e-01 1.142758503556251526e-02 1.686395518481731415e-02 8.233467116951942444e-03 2.557182121276855469e+01 2.367634512484073639e-02 9.977092267945408821e-04 -9.209206327795982361e-03 -1.461030798964202404e-03 -1.444675144739449024e-03 -7.179872691631317139e-02 -6.789947510696947575e-04 1.904954016208648682e-02 -1.201626728288829327e-03 -4.585336500895209610e-05 -1.201626728288829327e-03 4.215867957100272179e-04 5.863761543878354132e-06 -4.585336500895209610e-05 5.863761543878354132e-06 3.384041832759976387e-03 4.466712176799774170e-01 1.851937486208043993e-05 -1.511781825684010983e-03
-9.886378645896911621e-01 1.164858043193817139e-02 1.673788949847221375e-02 8.326074108481407166e-03 2.437440299987792969e+01 2.266557514667510986e-02 1.143748871982097626e-03 -1.037434861063957214e-02 -1.571504748426377773e-03 -1.796104013919830322e-03 -6.500758230686187744e-02 3.088351222686469555e-04 1.935672946274280548e-02 -1.260664081200957298e-03 -4.671820715884678066e-05 -1.260664081200957298e-03 4.584980488289147615e-04 6.157903044368140399e-06 -4.671820715884678066e-05 6.157903044368140399e-06 3.481933614239096642e-03 4.580189287662506104e-01 1.405391321895876899e-05 -1.542836311273276806e-03
-9.881646633148193359e-01 1.184928882867097855e-02 1.659500040113925934e-02 8.269461803138256073e-03 2.318787574768066406e+01 2.164175920188426971e-02 1.263216487132012844e-03 -1.131849270313978195e-02 -1.684674061834812164e-03 -2.128051826730370522e-03 -5.816461518406867981e-02 1.314847846515476704e-03 1.962106302380561829e-02 -1.319078612141311169e-03 -4.737376366392709315e-05 -1.319078612141311169e-03 4.977565840817987919e-04 6.457140898419311270e-06 -4.737376366392709315e-05 6.457140898419311270e-06 3.579757409170269966e-03 4.692696630954742432e-01 8.902269655663985759e-06 -1.571944332681596279e-03
-9.876914620399475098e-01 1.202302612364292145e-02 1.644947379827499390e-02 8.054700680077075958e-03 2.206211853027343750e+01 2.067391015589237213e-02 1.347542740404605865e-03 -1.197792496532201767e-02 -1.788414898328483105e-03 -2.412056783214211464e-03 -5.163808166980743408e-02 2.287197858095169067e-03 1.983453333377838135e-02 -1.374305225908756256e-03 -4.778855873155407608e-05 -1.374305225908756256e-03 5.377726047299802303e-04 6.750131888111354783e-06 -4.778855873155407608e-05 6.750131888111354783e-06 3.673747181892395020e-03 4.799730777740478516e-01 3.374373363840277307e-06 -1.597914495505392551e-03
-9.871994853019714355e-01 1.217663753777742386e-02 1.627734862267971039e-02 7.655181456357240677e-03 2.095609283447265625e+01 1.976937986910343170e-02 1.393473357893526554e-03 -1.233315467834472656e-02 -1.876205322332680225e-03 -2.636430552229285240e-03 -4.530836269259452820e-02 3.247447311878204346e-03 2.000638842582702637e-02 -1.428678515367209911e-03 -4.797584188054315746e-05 -1.428678515367209911e-03 5.799673381261527538e-04 7.048471161397174001e-06 -4.797584188054315746e-05 7.048471161397174001e-06 3.766918322071433067e-03 4.905524551868438721e-01 -2.620167606437462382e-06 -1.621726085431873798e-03
-9.867075085639953613e-01 1.230641081929206848e-02 1.610417664051055908e-02 7.092913612723350525e-03 1.991302299499511719e+01 1.895882003009319305e-02 1.402010559104382992e-03 -1.239217165857553482e-02 -1.940651913173496723e-03 -2.790424972772598267e-03 -3.945086523890495300e-02 4.154053982347249985e-03 2.013385295867919922e-02 -1.479753758758306503e-03 -4.794742926605977118e-05 -1.479753758758306503e-03 6.227458361536264420e-04 7.337918304983759299e-06 -4.794742926605977118e-05 7.337918304983759299e-06 3.856222378090023994e-03 5.006027817726135254e-01 -8.723910468688700348e-06 -1.642552204430103302e-03
-9.861968755722045898e-01 1.241747103631496429e-02 1.590467803180217743e-02 6.341021507978439331e-03 1.889516639709472656e+01 1.823019050061702728e-02 1.372241531498730183e-03 -1.215320546180009842e-02 -1.976055558770895004e-03 -2.866374561563134193e-03 -3.393581882119178772e-02 5.031067412346601486e-03 2.022304944694042206e-02 -1.529697678051888943e-03 -4.773201362695544958e-05 -1.529697678051888943e-03 6.675390177406370640e-04 7.627223112649517134e-06 -4.773201362695544958e-05 7.627223112649517134e-06 3.944353666156530380e-03 5.105089545249938965e-01 -1.499579138908302411e-05 -1.661259564571082592e-03
-9.856861829757690430e-01 1.250808034092187881e-02 1.570544764399528503e-02 5.452624056488275528e-03 1.793972206115722656e+01 1.759102195501327515e-02 1.312495674937963486e-03 -1.167171448469161987e-02 -1.979169435799121857e-03 -2.869392745196819305e-03 -2.895753830671310425e-02 5.841650534421205521e-03 2.027474530041217804e-02 -1.576336915604770184e-03 -4.733886089525185525e-05 -1.576336915604770184e-03 7.127381395548582077e-04 7.902881407062523067e-06 -4.733886089525185525e-05 7.902881407062523067e-06 4.028677474707365036e-03 5.199113488197326660e-01 -2.110131026711314917e-05 -1.677286811172962189e-03
-9.851567745208740234e-01 1.258243806660175323e-02 1.549110095947980881e-02 4.411443136632442474e-03 1.701222419738769531e+01 1.701296679675579071e-02 1.225455547682940960e-03 -1.096396893262863159e-02 -1.945799100212752819e-03 -2.800228307023644447e-03 -2.436816692352294922e-02 6.609290838241577148e-03 2.029301971197128296e-02 -1.621460658498108387e-03 -4.676705066231079400e-05 -1.621460658498108387e-03 7.598635274916887283e-04 8.173448804882355034e-06 -4.676705066231079400e-05 8.173448804882355034e-06 4.111991729587316513e-03 5.291591882705688477e-01 -2.712403329496737570e-05 -1.691356184892356396e-03
-9.846274256706237793e-01 1.263842452317476273e-02 1.525671035051345825e-02 3.296406706795096397e-03 1.614491271972656250e+01 1.648264378309249878e-02 1.125189010053873062e-03 -1.012476719915866852e-02 -1.874480396509170532e-03 -2.674211980774998665e-03 -2.029669098556041718e-02 7.297568023204803467e-03 2.027902565896511078e-02 -1.663726754486560822e-03 -4.602187618729658425e-05 -1.663726754486560822e-03 8.070194162428379059e-04 8.435087693214882165e-06 -4.602187618729658425e-05 8.435087693214882165e-06 4.190804902464151382e-03 5.379337668418884277e-01 -3.268890577601268888e-05 -1.703170593827962875e-03
-9.840793609619140625e-01 1.268075127154588699e-02 1.502016372978687286e-02 2.103740349411964417e-03 1.530656814575195312e+01 1.599398069083690643e-02 1.016356167383491993e-03 -9.168175980448722839e-03 -1.761018298566341400e-03 -2.499333815649151802e-03 -1.659245230257511139e-02 7.927144877612590790e-03 2.023669146001338959e-02 -1.704155816696584225e-03 -4.505490142037160695e-05 -1.704155816696584225e-03 8.559946436434984207e-04 8.692846677149645984e-06 -4.505490142037160695e-05 8.692846677149645984e-06 4.268816206604242325e-03 5.465484261512756348e-01 -3.799619662459008396e-05 -1.713246922008693218e-03
-9.835313558578491211e-01 1.270772516727447510e-02 1.476703770458698273e-02 9.480970329605042934e-04 1.452444362640380859e+01 1.556530874222517014e-02 9.193336009047925472e-04 -8.223847486078739166e-03 -1.601946190930902958e-03 -2.302294829860329628e-03 -1.332657039165496826e-02 8.461541496217250824e-03 2.016828395426273346e-02 -1.741860643960535526e-03 -4.386674481793306768e-05 -1.741860643960535526e-03 9.047733037732541561e-04 8.946942216425668448e-06 -4.386674481793306768e-05 8.946942216425668448e-06 4.342394415289163589e-03 5.547211766242980957e-01 -4.274227831047028303e-05 -1.721437205560505390e-03
-9.829646348953247070e-01 1.272297650575637817e-02 1.451600436121225357e-02 -1.888158294605091214e-04 1.377099895477294922e+01 1.518682762980461121e-02 8.359046187251806259e-04 -7.285001222044229507e-03 -1.394836115650832653e-03 -2.087703673169016838e-03 -1.037976425141096115e-02 8.920936845242977142e-03 2.007581479847431183e-02 -1.777675468474626541e-03 -4.243013972882181406e-05 -1.777675468474626541e-03 9.551563416607677937e-04 9.200840395351406187e-06 -4.243013972882181406e-05 9.200840395351406187e-06 4.414981696754693985e-03 5.627350211143493652e-01 -4.713797898148186505e-05 -1.728132716380059719e-03
-9.823979735374450684e-01 1.272556744515895844e-02 1.425218768417835236e-02 -1.181078492663800716e-03 1.306910324096679688e+01 1.492585614323616028e-02 7.885443046689033508e-04 -6.489416118711233139e-03 -1.135375467129051685e-03 -1.886966754682362080e-03 -7.855098694562911987e-03 9.278126992285251617e-03 1.996288262307643890e-02 -1.810967572964727879e-03 -4.079988502780906856e-05 -1.810967572964727879e-03 1.005097292363643646e-03 9.448743185203056782e-06 -4.079988502780906856e-05 9.448743185203056782e-06 4.483155440539121628e-03 5.703383088111877441e-01 -5.102585419081151485e-05 -1.733292825520038605e-03
-9.818126559257507324e-01 1.271829567849636078e-02 1.399384159594774246e-02 -2.064596163108944893e-03 1.239467906951904297e+01 1.475179288536310196e-02 7.749841897748410702e-04 -5.806285887956619263e-03 -8.252626867033541203e-04 -1.701044500805437565e-03 -5.631361622363328934e-03 9.552162140607833862e-03 1.983008161187171936e-02 -1.842392957769334316e-03 -3.897143687936477363e-05 -1.842392957769334316e-03 1.056398148648440838e-03 9.692123967397492379e-06 -3.897143687936477363e-05 9.692123967397492379e-06 4.550112411379814148e-03 5.777871608734130859e-01 -5.460263855638913810e-05 -1.737192156724631786e-03
-9.812273383140563965e-01 1.270081102848052979e-02 1.372357178479433060e-02 -2.750501269474625587e-03 1.176683712005615234e+01 1.471861917525529861e-02 8.110920898616313934e-04 -5.333296954631805420e-03 -4.717407282441854477e-04 -1.560150645673274994e-03 -3.826651955023407936e-03 9.736745618283748627e-03 1.968196220695972443e-02 -1.871557440608739853e-03 -3.708518488565459847e-05 -1.871557440608739853e-03 1.107010059058666229e-03 9.916063390846829861e-06 -3.708518488565459847e-05 9.916063390846829861e-06 4.612650256603956223e-03 5.848575234413146973e-01 -5.785954999737441540e-05 -1.739967148751020432e-03
-9.806233644485473633e-01 1.267527323216199875e-02 1.345981378108263016e-02 -3.285360289737582207e-03 1.116470432281494141e+01 1.478249207139015198e-02 8.913009078241884708e-04 -5.022664088755846024e-03 -7.836450822651386261e-05 -1.460893428884446621e-03 -2.321973675861954689e-03 9.846366010606288910e-03 1.951806806027889252e-02 -1.898951712064445019e-03 -3.513607953209429979e-05 -1.898951712064445019e-03 1.158728613518178463e-03 1.012062148220138624e-05 -3.513607953209429979e-05 1.012062148220138624e-05 4.673749674111604691e-03 5.917789340019226074e-01 -6.095084609114564955e-05 -1.741754706017673016e-03
-9.800194501876831055e-01 1.264171022921800613e-02 1.318475604057312012e-02 -3.649836406111717224e-03 1.060447788238525391e+01 1.490131020545959473e-02 1.015627873130142689e-03 -4.890718031674623489e-03 3.242591628804802895e-04 -1.426746137440204620e-03 -1.079153269529342651e-03 9.895295836031436920e-03 1.934347115457057953e-02 -1.924367505125701427e-03 -3.331958214403130114e-05 -1.924367505125701427e-03 1.209527836181223392e-03 1.028458882501581684e-05 -3.331958214403130114e-05 1.028458882501581684e-05 4.730421584099531174e-03 5.983515977859497070e-01 -6.395461241481825709e-05 -1.742802560329437256e-03
-9.793969392776489258e-01 1.260176394134759903e-02 1.291757915169000626e-02 -3.887532977387309074e-03 1.006805801391601562e+01 1.504951249808073044e-02 1.178604550659656525e-03 -4.891005810350179672e-03 7.359962328337132931e-04 -1.449996954761445522e-03 -3.905656558345071971e-05 9.892094880342483521e-03 1.915685273706912994e-02 -1.948159188032150269e-03 -3.162236680509522557e-05 -1.948159188032150269e-03 1.261193305253982544e-03 1.040567440213635564e-05 -3.162236680509522557e-05 1.040567440213635564e-05 4.785481374710798264e-03 6.047830581665039062e-01 -6.696679338347166777e-05 -1.743132248520851135e-03
-9.787744283676147461e-01 1.255569700151681900e-02 1.263935025781393051e-02 -4.044539760798215866e-03 9.569239616394042969e+00 1.509405951946973801e-02 1.361159957014024258e-03 -4.951221868395805359e-03 1.110930345021188259e-03 -1.538110431283712387e-03 1.001950935460627079e-03 9.854015894234180450e-03 1.896339841187000275e-02 -1.970249228179454803e-03 -3.020701842615380883e-05 -1.970249228179454803e-03 1.311769825406372547e-03 1.046234046953031793e-05 -3.020701842615380883e-05 1.046234046953031793e-05 4.836226347833871841e-03 6.108945012092590332e-01 -7.004831422818824649e-05 -1.742839813232421875e-03
-9.781333208084106445e-01 1.250471826642751694e-02 1.236962247639894485e-02 -4.147024359554052353e-03 9.092327117919921875e+00 1.504946872591972351e-02 1.562612946145236492e-03 -5.047142505645751953e-03 1.455095247365534306e-03 -1.680834218859672546e-03 2.010627416893839836e-03 9.786895476281642914e-03 1.876109838485717773e-02 -1.990888034924864769e-03 -2.903607855841983110e-05 -1.990888034924864769e-03 1.363012590445578098e-03 1.045166936819441617e-05 -2.903607855841983110e-05 1.045166936819441617e-05 4.885325673967599869e-03 6.168735623359680176e-01 -7.324577018152922392e-05 -1.741936895996332169e-03
-9.774922728538513184e-01 1.244918722659349442e-02 1.208866108208894730e-02 -4.273865371942520142e-03 8.649401664733886719e+00 1.481358800083398819e-02 1.752701937220990658e-03 -5.066005047410726547e-03 1.729481504298746586e-03 -1.866108737885951996e-03 3.087600925937294960e-03 9.700032882392406464e-03 1.855495758354663849e-02 -2.010081429034471512e-03 -2.814061008393764496e-05 -2.010081429034471512e-03 1.413034158758819103e-03 1.036566118273185566e-05 -2.814061008393764496e-05 1.036566118273185566e-05 4.930383060127496719e-03 6.225596070289611816e-01 -7.650166662642732263e-05 -1.740271807648241520e-03
-9.768326282501220703e-01 1.238993834704160690e-02 1.181745529174804688e-02 -4.426600877195596695e-03 8.226721763610839844e+00 1.442300155758857727e-02 1.937967841513454914e-03 -5.012559704482555389e-03 1.944319228641688824e-03 -2.082149032503366470e-03 4.149744287133216858e-03 9.597608819603919983e-03 1.834242604672908783e-02 -2.028010087087750435e-03 -2.744572702795267105e-05 -2.028010087087750435e-03 1.463545137085020542e-03 1.020328181766672060e-05 -2.744572702795267105e-05 1.020328181766672060e-05 4.973904695361852646e-03 6.281229853630065918e-01 -7.984653348103165627e-05 -1.737953978590667248e-03
-9.761730432510375977e-01 1.232721190899610519e-02 1.153798494488000870e-02 -4.664814099669456482e-03 7.834626674652099609e+00 1.392001286149024963e-02 2.094653900712728500e-03 -4.816149827092885971e-03 2.082315273582935333e-03 -2.305770525708794594e-03 5.041318945586681366e-03 9.496906772255897522e-03 1.812800019979476929e-02 -2.044755499809980392e-03 -2.687315281946212053e-05 -2.044755499809980392e-03 1.512710819952189922e-03 9.969363418349530548e-06 -2.687315281946212053e-05 9.969363418349530548e-06 5.013713147491216660e-03 6.334192156791687012e-01 -8.309006079798564315e-05 -1.734860241413116455e-03
-9.754948616027832031e-01 1.226158160716295242e-02 1.127239316701889038e-02 -4.970132373273372650e-03 7.461127758026123047e+00 1.331741642206907272e-02 2.233880339190363884e-03 -4.499552771449089050e-03 2.152519999071955681e-03 -2.523746574297547340e-03 5.710261408239603043e-03 9.394795633852481842e-03 1.790887862443923950e-02 -2.060435712337493896e-03 -2.634912198118399829e-05 -2.060435712337493896e-03 1.562183722853660583e-03 9.658035196480341256e-06 -2.634912198118399829e-05 9.658035196480341256e-06 5.052100401371717453e-03 6.386035084724426270e-01 -8.627979696029797196e-05 -1.731228083372116089e-03
